id_edificio,latitud,longitud,altura_estimada
1486690795,37.3733253,-5.9494359,6.0
1486690796,37.3731853,-5.9491926,6.0
1486690797,37.3731243,-5.9491763,6.0
1486690798,37.3736099,-5.9492001,6.0
1487321202,37.3730967,-5.9494036,6.0
1487321203,37.3732449,-5.9494625,6.0
1487321204,37.3732939,-5.9495013,3.5
1487321205,37.3730666,-5.949135,6.0
1487321206,37.3729431,-5.9490911,9.0
1487321207,37.3728874,-5.9490739,6.0
1487321208,37.3728433,-5.9490513,6.0
1487321209,37.3727439,-5.9490393,6.0
1487321210,37.3728493,-5.9491352,6.0
1487321211,37.3730462,-5.9491973,3.0
1487321212,37.3730168,-5.949237,6.0
1487321213,37.372979,-5.9492713,6.0
1487321214,37.3728115,-5.9491752,7.0
1487321215,37.3726734,-5.9491094,6.0
1487321216,37.3726329,-5.9491606,6.0
1487321217,37.3725955,-5.9492091,6.0
1487321218,37.3725567,-5.9492608,6.0
1487321219,37.372501,-5.9493409,6.0
1487321220,37.3724685,-5.9494984,6.0
1487321221,37.3730624,-5.9494391,7.0
1487321222,37.3729561,-5.9493219,7.0
1487321223,37.3730253,-5.9494879,6.0
1487321224,37.3729191,-5.9493731,6.5
1487321225,37.3729864,-5.9495476,7.0
1487321226,37.372883,-5.949422,9.0
1487321227,37.3729457,-5.9496027,4.0
1487321228,37.3728475,-5.9494775,6.0
1487321229,37.3732348,-5.9495433,6.5
1487321230,37.3731749,-5.9495777,3.5
1487321231,37.3731418,-5.9496328,6.0
1487321232,37.3731073,-5.9496878,6.5
1487321233,37.3732368,-5.9496285,9.5
1487321234,37.3732031,-5.9496886,6.5
1487321235,37.3731768,-5.9497517,6.0
1487321236,37.3731502,-5.9498115,7.0
1487321237,37.3730768,-5.9497433,6.5
1487321238,37.3731199,-5.9498773,7.0
1487321239,37.3730935,-5.9499436,6.5
1487321240,37.3730697,-5.950007,6.0
1487321241,37.3730421,-5.950076,6.0
1487321242,37.3730231,-5.9501667,6.0
1487321243,37.3729834,-5.9501176,10.0
1487321244,37.3729564,-5.9500325,10.0
1487321245,37.3728857,-5.9500047,7.0
1487321246,37.3730489,-5.9497846,7.0
1487321247,37.3730314,-5.9498145,7.0
1487321248,37.3730066,-5.9498641,7.0
1487321249,37.3729788,-5.9499208,7.0
1487321250,37.3729237,-5.9499497,6.5
1487321251,37.3731774,-5.9500401,10.0
1487321252,37.3732202,-5.9499493,10.0
1487321253,37.3732536,-5.9498746,9.0
1487321254,37.3732775,-5.9498256,13.0
1487321255,37.373294,-5.9497814,7.0
1487321256,37.3733142,-5.9497394,4.0
1487321257,37.3733338,-5.9496996,13.0
1487321258,37.3733517,-5.9496602,13.0
1487321259,37.3733793,-5.949612,9.0
1487321260,37.373404,-5.9495562,9.0
1487321261,37.3735369,-5.9493343,7.0
1487321262,37.3734858,-5.9493301,6.0
1487321263,37.3734643,-5.9493186,6.0
1487321264,37.3734252,-5.9495057,7.0
1487321265,37.3734469,-5.9494591,6.5
1487321266,37.3734491,-5.9493923,7.0
1487321267,37.3734894,-5.9494172,7.0
1487321268,37.3735067,-5.9493721,3.5
1487321269,37.37291,-5.9496457,7.0
1487321270,37.3728792,-5.9496976,6.5
1487321271,37.3728398,-5.9497504,6.5
1487321272,37.3728117,-5.9498143,10.0
1487321273,37.3727682,-5.9498894,4.0
1487321274,37.3727241,-5.9498147,10.0
1487321275,37.3727015,-5.9497484,11.0
1487321276,37.3726475,-5.9496918,7.0
1487321277,37.372741,-5.9496353,7.0
1487321278,37.3727758,-5.9495832,6.5
1487321279,37.3728087,-5.9495279,6.5
1487321280,37.3725998,-5.9494575,4.0
1487321281,37.3726537,-5.9493862,7.0
1487321282,37.3727775,-5.9492208,6.5
1487321283,37.3727413,-5.9492694,6.0
1487321284,37.3727102,-5.9493093,10.0
1487321285,37.3726846,-5.9493432,7.0
1489201980,37.4059864,-5.9119566,21.0
1489201981,37.4057394,-5.9120016,21.0
1489202620,37.4040779,-5.9187496,6.0
1489578225,37.374063,-5.9490522,32.0
1489578226,37.3742627,-5.9489781,25.0
1489578227,37.3744423,-5.9483776,32.0
1489578228,37.3743534,-5.9487998,25.0
1489578229,37.3744467,-5.9486216,25.0
1489578230,37.3746109,-5.9482924,25.0
1489578231,37.374702,-5.948122,25.0
1489578232,37.3747915,-5.947951,25.0
1489578233,37.3747989,-5.9477053,32.0
1489578234,37.3740252,-5.9487993,13.0
1489578235,37.3740906,-5.9486745,13.0
1489578236,37.3741627,-5.9485471,13.0
1489578237,37.3742368,-5.9484112,13.0
1489578238,37.3743163,-5.948267,3.5
1489578239,37.3743936,-5.9481276,13.0
1489578240,37.3744696,-5.9479852,13.0
1489578241,37.3745402,-5.9478498,13.0
1489578242,37.3746099,-5.9477242,13.0
1489578245,37.3730271,-5.9510368,6.0
1489591201,37.3736399,-5.949124,6.5
1489591202,37.3735545,-5.9491477,6.7
1489591203,37.3734963,-5.949126,7.0
1489591204,37.3734542,-5.9491039,6.0
1489591205,37.3734121,-5.9490821,7.0
1489591206,37.3733607,-5.9490606,6.0
1489591207,37.3733193,-5.9490421,6.0
1489727999,37.375198,-5.9890175,6.0
1491961612,37.3732837,-5.9490275,6.5
1491961613,37.3736385,-5.9490662,7.0
1491961614,37.3736934,-5.9490068,9.5
1491961615,37.373635,-5.9489854,7.0
1491961616,37.3735787,-5.9489873,6.5
1491961617,37.3732454,-5.9490106,10.0
1491961618,37.3732038,-5.948995,7.0
1491961619,37.3731533,-5.9489746,6.5
1491961620,37.3731024,-5.9489568,6.5
1491961621,37.3730531,-5.9489349,7.0
1491961622,37.3730015,-5.9489152,4.0
1491961623,37.3729505,-5.9488918,6.5
1491961624,37.3728351,-5.948873,6.0
1491961625,37.3729001,-5.9487956,6.0
1491961626,37.3729461,-5.9487078,13.5
1493686773,37.3687865,-5.9517067,9.0
1493866914,37.3876774,-5.9666636,6.0
1503263809,37.3831259,-5.9723523,6.0
1505017619,37.384713,-5.9818115,6.0
1505017621,37.3849985,-5.9817728,6.0
1518468610,37.3979643,-6.0298973,6.0
1518468613,37.3969675,-6.0299183,6.0
1518468641,37.3983525,-6.0280276,6.0
51071,37.4050187,-5.988452,6.0
168265,37.3924852,-6.0000924,6.0
1020882,37.3807258,-5.9908324,6.0
1026999,37.384767,-5.9855031,6.0
1070433,37.4065432,-5.9680844,6.0
1070542,37.4169873,-5.9644366,6.0
1070595,37.4140062,-5.9657204,6.0
1070596,37.4151527,-5.9647739,6.0
1070597,37.4161163,-5.9639926,6.0
1109502,37.3828784,-6.0022063,6.0
1153176,37.383213,-5.9560559,6.0
1175010,37.3924517,-5.9845751,6.0
1189205,37.3650136,-5.9697077,6.0
1198224,37.3636109,-5.9697645,6.0
1198225,37.3642574,-5.9725937,6.0
1198226,37.3635787,-5.9722772,6.0
1198227,37.3633054,-5.9699307,6.0
1627114,37.3294363,-5.9749399,6.0
1636679,37.396015,-6.0001017,6.0
1636746,37.3827705,-5.9787498,6.0
1636771,37.3801538,-5.9790618,21.0
1636772,37.3800699,-5.9780481,6.0
1636773,37.379898,-5.9770163,6.0
1636774,37.3791981,-5.9784102,21.0
1636775,37.3793639,-5.9792099,21.0
1641609,37.3908883,-5.9881354,6.0
1641628,37.3934081,-5.9900318,6.0
1642954,37.3852545,-5.9901522,12.0
1642987,37.3915862,-5.9858451,6.0
1642990,37.3920904,-5.986657,6.0
1643004,37.3876891,-5.9912103,6.0
1643026,37.3853851,-5.9917263,9.0
1643034,37.384709,-5.9930436,6.0
1643037,37.3877859,-5.9940059,9.0
1645685,37.4000249,-5.9957298,6.0
1645689,37.4026005,-5.9956916,6.0
1645693,37.398526,-5.9962589,6.0
1645700,37.3957297,-5.9965829,6.0
1649700,37.3925133,-5.9966754,6.0
1649730,37.3869574,-5.9876268,12.0
1650238,37.3952824,-6.0119964,6.0
1650453,37.3980906,-6.0073951,6.0
1650454,37.3983819,-6.0074315,6.0
1651672,37.3919233,-6.0115312,6.0
1652630,37.4078361,-6.0021364,6.0
1655553,37.3970121,-5.9750471,12.0
1658859,37.409918,-5.9498786,6.0
1662152,37.3993413,-5.9696098,6.0
1662153,37.3999025,-5.9686676,6.0
1670724,37.3768831,-5.9296103,6.0
1673626,37.3872249,-5.9846424,6.0
1673627,37.3873052,-5.9833486,18.0
1752078,37.3692839,-5.9798718,21.0
1752079,37.3699681,-5.9786493,21.0
1857295,37.397497,-6.0069211,6.0
1866019,37.4018121,-5.9899472,6.0
2143502,37.3878086,-5.9893335,6.0
2182628,37.3883585,-5.9815712,18.0
2203666,37.4023009,-6.0068976,6.0
2404913,37.3917735,-5.9792197,18.0
2413771,37.3840383,-5.9706342,40.0
2427806,37.3654007,-5.9753213,6.0
2440176,37.3996846,-5.9531949,6.0
2440196,37.4065534,-5.9501783,6.0
2441848,37.4008674,-5.9880696,6.0
2446400,37.3991697,-5.9392071,6.0
2446975,37.4010464,-5.9595835,6.0
2447870,37.4028278,-5.9571177,6.0
2464381,37.3919206,-5.9188263,6.0
2468220,37.3905279,-5.9723222,6.0
2469334,37.393912,-5.9606874,6.0
2503681,37.3945598,-5.9523686,6.0
2504357,37.356459,-5.9817078,6.0
2517566,37.3859824,-5.9944548,15.0
2517567,37.3873517,-5.9939463,21.0
2517568,37.3858613,-5.9949892,6.0
2574859,37.4003326,-5.985139,6.0
2579710,37.386454,-5.9028926,6.0
2648006,37.3737351,-5.978017,21.0
2648008,37.3745294,-5.9782412,21.0
2648009,37.3761678,-5.978699,6.0
2648014,37.3772763,-5.9780995,6.0
2652891,37.3922833,-5.9928725,6.0
2860678,37.3493838,-5.9825079,3.0
2862674,37.4013599,-5.9792818,6.0
2862675,37.4023915,-5.9782959,9.0
2862676,37.4028722,-5.977838,9.0
2862677,37.4018381,-5.9788225,6.0
2884360,37.3840822,-5.9952229,6.0
2912100,37.3902459,-5.9870988,6.0
2960979,37.3869296,-5.9867851,6.0
2997915,37.3827539,-5.9927458,6.0
3029572,37.381252,-5.987267,6.0
3029573,37.381663,-5.9873601,6.0
3095891,37.4121865,-5.9887472,6.0
3179130,37.4059994,-5.9660401,6.0
3186865,37.40349,-5.9573074,39.0
3186866,37.3982066,-5.9810278,18.0
3187048,37.397171,-5.9800328,6.0
3187852,37.3854492,-5.9601155,9.0
3188305,37.3789616,-5.9555951,6.0
3188644,37.4004118,-5.9827959,6.0
3200620,37.3952113,-5.9817437,6.0
3232322,37.3906524,-5.9830193,6.0
3241071,37.4021842,-5.965334,6.0
3272266,37.3989872,-5.9830018,6.0
3272267,37.3990977,-5.98342,6.0
3331981,37.3700706,-5.9875654,6.0
3362333,37.3581667,-5.9875194,15.0
3445996,37.3894212,-5.9819044,6.0
3562843,37.379424,-5.9729879,9.0
3579091,37.4010267,-5.9744009,15.0
3588599,37.3971174,-5.9494085,6.0
3588600,37.3977292,-5.9485646,6.0
3588684,37.3837319,-5.9932051,6.0
3624805,37.382633,-5.9939603,6.0
3714989,37.406008,-5.9148216,27.0
3714990,37.4065853,-5.9152135,27.0
3752505,37.403048,-5.9181721,30.0
3752506,37.4037278,-5.9198136,24.0
3755692,37.3941197,-5.9158977,24.0
3755693,37.3932373,-5.9175078,24.0
3755694,37.3935806,-5.9167584,24.0
3760555,37.3933361,-5.9198678,24.0
3760556,37.3988819,-5.923857,24.0
3760557,37.3949827,-5.9210331,24.0
3760558,37.3926813,-5.9193366,24.0
3760559,37.400733,-5.9218611,24.0
3760560,37.4011287,-5.9209395,24.0
3760561,37.3957418,-5.9215985,24.0
3760562,37.4003625,-5.9226681,24.0
3760563,37.3981586,-5.9233371,24.0
3760565,37.3940836,-5.9203663,24.0
3760566,37.3975251,-5.9227999,24.0
3760567,37.3995853,-5.9242165,24.0
3760568,37.3965315,-5.9220249,24.0
3760569,37.3999928,-5.9234771,24.0
3775173,37.4035145,-5.9274581,24.0
3775174,37.4100566,-5.9177018,12.0
3775175,37.4101916,-5.9181031,12.0
3775185,37.4040338,-5.9160609,30.0
3775186,37.4035864,-5.9170155,30.0
3817889,37.3868825,-5.9919278,6.0
3867061,37.3843777,-5.9899015,6.0
3870154,37.3476596,-5.9828367,6.0
3870155,37.3482576,-5.9829792,6.0
3886554,37.3968933,-5.9260989,6.0
3906253,37.3829063,-5.9932383,6.0
3910478,37.3783837,-6.0094162,15.0
3910500,37.3788616,-6.0085757,15.0
3910501,37.3790028,-6.0087762,15.0
3910505,37.3786877,-6.0088253,15.0
3910506,37.3788017,-6.0090007,15.0
3914423,37.3785665,-6.0133494,15.0
3934432,37.3779945,-6.0098997,15.0
3934448,37.378565,-6.0091673,15.0
3936531,37.3821737,-6.0079812,6.0
3938907,37.3770524,-6.0111714,15.0
3938908,37.3772605,-6.0109559,15.0
3939007,37.3866108,-6.010283,15.0
3940410,37.3800635,-6.0069109,9.0
3942150,37.3848498,-6.003284,9.0
3942564,37.382381,-6.0068528,9.0
3942741,37.3832646,-6.0061382,24.0
3948682,37.3769412,-6.0104912,15.0
3984973,37.3844704,-5.9845644,6.0
3986200,37.3783932,-6.0121662,9.0
3986201,37.3781976,-6.0120274,15.0
3986202,37.3783042,-6.0123054,15.0
3986215,37.3797997,-6.0094509,15.0
3986216,37.3796688,-6.0092524,15.0
3986220,37.3766807,-6.0122071,15.0
3986221,37.3768065,-6.0123961,15.0
3987333,37.378713,-6.0099311,15.0
3987334,37.3787572,-6.0105287,15.0
3987335,37.3790389,-6.0098935,15.0
3987336,37.3789648,-6.0103143,15.0
3987337,37.3785881,-6.0097429,15.0
3987338,37.3788362,-6.0101179,15.0
3987354,37.3784706,-6.0132037,15.0
3987358,37.3782805,-6.0129108,15.0
3987359,37.3781842,-6.0127661,15.0
3987360,37.3783752,-6.0130571,15.0
3987361,37.3778984,-6.0123271,15.0
3987362,37.377994,-6.0124737,15.0
3987363,37.3780895,-6.0126198,15.0
3987371,37.3769935,-6.0132708,15.0
3988417,37.3776956,-6.0116148,15.0
3988418,37.3774869,-6.0118301,15.0
3988419,37.3772869,-6.012054,15.0
3989878,37.3770806,-6.0082987,15.0
3989879,37.3773564,-6.008528,15.0
3989918,37.3768954,-6.0089628,15.0
3989919,37.3771921,-6.0088809,15.0
3999600,37.3779118,-6.0114055,15.0
3999612,37.3777815,-6.0112072,15.0
3999613,37.3776574,-6.0110193,15.0
3999632,37.3775324,-6.010831,15.0
3999636,37.3777393,-6.0106165,15.0
3999637,37.3778639,-6.010805,15.0
3999638,37.3779879,-6.0109939,15.0
3999641,37.3781184,-6.0111918,15.0
4000796,37.3793391,-6.0092843,15.0
4000797,37.3792152,-6.0090958,15.0
4000857,37.379593,-6.0096663,15.0
4000858,37.3792478,-6.0096776,15.0
4000859,37.3793828,-6.0098822,15.0
4000860,37.3794628,-6.0094709,15.0
4000865,37.379174,-6.0100992,15.0
4000873,37.3781956,-6.0107808,15.0
4000874,37.3780721,-6.0105922,15.0
4000875,37.3783254,-6.0109773,15.0
4000876,37.3779471,-6.0104033,15.0
4000900,37.3785041,-6.0101463,15.0
4000901,37.3781695,-6.0101746,15.0
4000902,37.37838,-6.0099562,15.0
4000903,37.3782942,-6.010363,15.0
4000904,37.3785475,-6.0107469,15.0
4000905,37.3784175,-6.0105502,15.0
4000906,37.3786284,-6.0103327,15.0
4000942,37.3800294,-6.0091038,15.0
4000943,37.3797019,-6.0088405,15.0
4000944,37.3795377,-6.0087082,15.0
4000945,37.3798656,-6.0089714,15.0
4005273,37.3847866,-5.9909288,9.0
4005274,37.3852427,-5.9912493,6.0
4005275,37.3848794,-5.9918714,9.0
4010889,37.3568913,-5.9859799,18.0
4010917,37.3572856,-5.9859644,18.0
4010918,37.3576856,-5.9859481,18.0
4013678,37.3561124,-5.9859763,30.0
4016196,37.3610074,-5.9858142,30.0
4016197,37.3613222,-5.9858013,30.0
4016199,37.3616365,-5.9857895,30.0
4022870,37.3718045,-5.9731005,6.0
4023174,37.3870879,-6.008096,6.0
4091284,37.3985169,-5.9891739,9.0
4091292,37.3986374,-5.9885154,9.0
4097019,37.3864004,-5.9912228,6.0
4097020,37.3863559,-5.9914969,12.0
4099918,37.3864748,-5.990899,6.0
4099919,37.3864021,-5.9910129,6.0
4099920,37.3863407,-5.990925,6.0
4099921,37.3862601,-5.9907799,6.0
4099922,37.3865442,-5.9910024,6.0
4099923,37.3862503,-5.9906274,6.0
4113966,37.3884669,-5.9934211,6.0
4116771,37.3871067,-5.9936552,6.0
4125351,37.3875215,-6.0080786,6.0
4128021,37.4001316,-5.9837441,6.0
4128022,37.4009574,-5.9839188,6.0
4128023,37.4003178,-5.9833779,6.0
4128024,37.40038,-5.9835884,6.0
4128025,37.400242,-5.9836559,6.0
4128026,37.4004793,-5.9840261,6.0
4128027,37.400714,-5.9840305,6.0
4128028,37.4002573,-5.9841331,6.0
4128767,37.3889036,-5.9933957,6.0
4128768,37.3890244,-5.9937527,6.0
4131165,37.3758644,-5.9154737,6.0
4135839,37.385751,-5.991787,9.0
4140478,37.3857967,-5.9906052,6.0
4163920,37.3877026,-5.9209036,36.0
4285401,37.3652867,-5.9649852,6.0
4468922,37.3769248,-5.9867475,74.0
4546626,37.3795914,-5.9758518,6.0
4592431,37.3748566,-5.9861654,3.0
4594353,37.3833065,-5.9868957,21.0
4594354,37.3809606,-5.9837042,6.0
4596243,37.384814,-5.989065,6.0
4596244,37.3850829,-5.9891508,6.0
4621222,37.3824605,-5.9723995,6.0
4621223,37.3821793,-5.9729716,6.0
4621224,37.3820913,-5.9725071,6.0
4621225,37.3825478,-5.9728568,6.0
4649752,37.369254,-5.9565683,6.0
4649753,37.3689789,-5.9560183,6.0
4720139,37.3896653,-5.9885952,6.0
5160271,37.3734071,-5.9949041,6.0
5160273,37.3719724,-5.9999987,6.0
5160280,37.374,-5.9951368,6.0
5160282,37.3740031,-5.9948956,6.0
5160283,37.3726978,-5.9954294,6.0
5160286,37.3719541,-6.0002882,6.0
5160291,37.3717371,-6.0000366,6.0
5160293,37.3717233,-6.0003395,6.0
5160294,37.3727176,-5.9956501,6.0
5160295,37.373293,-5.9954453,6.0
5165159,37.3728376,-5.9978937,6.0
5165164,37.3728169,-5.9983047,6.0
5165167,37.3728217,-5.9985494,6.0
5165172,37.3728313,-5.9976687,6.0
5165175,37.3726826,-5.996906,6.0
5172040,37.3738864,-5.9983473,6.0
5172041,37.3744809,-5.9979772,6.0
5172044,37.3741402,-5.9976832,6.0
5172050,37.3737527,-5.9979505,6.0
5172051,37.3742758,-5.9957503,6.0
5172053,37.3742388,-5.9959656,6.0
5172054,37.3739025,-5.9986067,6.0
5172055,37.3745146,-5.9958823,6.0
5172057,37.3739131,-5.99768,6.0
5172058,37.3740274,-5.9976783,6.0
5172059,37.3744881,-5.9977162,6.0
5172061,37.3726671,-5.9963404,6.0
5172064,37.3742969,-5.997697,6.0
5175846,37.3722942,-5.9964977,6.0
5175847,37.3721663,-5.9964985,6.0
5175848,37.3720368,-5.9964894,6.0
5182871,37.3722169,-5.9971897,6.0
5185040,37.3731592,-5.9969075,6.0
5185041,37.3739738,-5.9959849,6.0
5185042,37.3732513,-5.9969116,6.0
5185044,37.3739905,-5.9957498,6.0
5185047,37.3752431,-5.9965565,6.0
5185048,37.3749079,-5.9965915,6.0
5185049,37.3755539,-5.9965893,6.0
5185105,37.3719381,-5.9971681,6.0
5185106,37.3735362,-5.9956273,6.0
5185107,37.3720783,-5.9971797,6.0
5185108,37.3733729,-5.9969409,6.0
5185109,37.3737256,-5.9992604,6.0
5185110,37.3720114,-5.9968393,6.0
5185111,37.3726629,-5.996535,6.0
5185112,37.3737251,-5.9983401,6.0
5185113,37.3728657,-5.9969044,6.0
5185114,37.3738287,-5.99514,6.0
5185115,37.3718793,-5.9968332,6.0
5185116,37.3728549,-5.9965301,6.0
5185117,37.3737295,-5.9991188,6.0
5185118,37.3737417,-5.9985995,6.0
5185119,37.3733732,-5.9965647,6.0
5185120,37.3723706,-5.997166,6.0
5185121,37.373274,-5.9965605,6.0
5185122,37.3730235,-5.9969263,6.0
5185123,37.3730948,-5.9965532,6.0
5185124,37.3735063,-5.9958008,6.0
5185125,37.3726262,-5.9985468,6.0
5185126,37.3738336,-5.9948993,6.0
5185127,37.3735183,-5.9954526,6.0
5185128,37.3734438,-5.9972364,6.0
5185129,37.3736906,-6.0005377,6.0
5185761,37.3723008,-5.9962057,6.0
5185762,37.3726679,-5.9972007,6.0
5185763,37.3737617,-5.9976933,6.0
5185764,37.3732669,-5.9956164,6.0
5185765,37.3728596,-5.9972074,6.0
5185766,37.373516,-5.996956,6.0
5185767,37.3735109,-5.9965696,6.0
5185768,37.3731264,-5.9972229,6.0
5186110,37.3739348,-5.9994199,6.0
5186111,37.3738927,-6.0003518,6.0
5186112,37.3739487,-6.000087,6.0
5186113,37.3739441,-5.9990757,6.0
5186114,37.3741952,-6.000503,6.0
5186115,37.3726294,-5.9979764,6.0
5186116,37.3739315,-5.9995443,6.0
5186117,37.3738958,-6.0002354,6.0
5186118,37.3732782,-5.9959616,6.0
5186119,37.3741895,-6.0007103,6.0
5186120,37.3726245,-5.9982259,6.0
5186121,37.3726167,-5.9981035,6.0
5186122,37.3726471,-5.9978559,6.0
5186123,37.3739381,-5.9992995,6.0
5186124,37.3739411,-5.999187,6.0
5186125,37.3735014,-5.9959729,6.0
5186126,37.3732813,-5.9957974,6.0
5186127,37.3742005,-6.0003068,6.0
5186128,37.3738878,-6.0005456,6.0
5187039,37.3722064,-6.0014291,6.0
5187040,37.3717483,-6.0012913,6.0
5187041,37.3717621,-6.0008158,6.0
5187053,37.3743889,-6.0007509,6.0
5187054,37.3737828,-6.0007461,6.0
5190188,37.3749255,-5.9973579,6.0
5190189,37.3749947,-5.9995541,6.0
5190190,37.3749998,-5.9994106,6.0
5190191,37.3749847,-5.9998368,6.0
5190192,37.3749086,-5.9963255,6.0
5190193,37.3749897,-5.9996974,6.0
5190194,37.3749358,-5.9969371,6.0
5190195,37.3743875,-5.9959729,6.0
5190244,37.375537,-5.998718,6.0
5190245,37.3752958,-5.9986656,6.0
5193894,37.3756118,-6.0027589,6.0
5193895,37.3751359,-6.0036895,6.0
5193896,37.376003,-6.0030846,6.0
5193897,37.3759065,-6.005021,6.0
5193898,37.3760314,-6.0035641,6.0
5193899,37.3749391,-6.0035264,6.0
5193900,37.3781553,-6.0001153,6.0
5193901,37.3783217,-5.9998169,6.0
5193902,37.3761987,-6.0032392,6.0
5193903,37.3782456,-5.9999674,6.0
5193904,37.3754124,-6.0026076,6.0
5193905,37.3758937,-6.003837,6.0
5193906,37.3752452,-6.002931,6.0
5193907,37.3763601,-6.0041836,6.0
5193908,37.375639,-6.0032491,6.0
5193909,37.3757264,-6.0041605,6.0
5193910,37.3762216,-6.0044539,6.0
5193911,37.375698,-6.0036795,6.0
5193912,37.3758358,-6.0034082,6.0
5193913,37.3766175,-6.0036808,6.0
5193914,37.3754999,-6.0035174,6.0
5193915,37.3758062,-6.0029256,6.0
5193916,37.3755308,-6.004003,6.0
5193917,37.3764795,-6.0039504,6.0
5193918,37.3753031,-6.003366,6.0
5193919,37.3751063,-6.0032029,6.0
5193920,37.3754445,-6.0030824,6.0
5193921,37.3755841,-6.0001285,6.0
5193922,37.3747451,-6.003142,6.0
5193923,37.3780426,-6.0003297,6.0
5193924,37.3750493,-6.0025414,6.0
5200384,37.3780413,-5.9971147,6.0
5200385,37.3764432,-5.9965664,6.0
5200386,37.3768805,-5.9991591,6.0
5200387,37.3771541,-5.9989648,6.0
5200388,37.3784441,-5.9997055,6.0
5200389,37.377746,-5.9987357,6.0
5200390,37.3761084,-5.9966161,6.0
5200391,37.3789184,-5.9992864,6.0
5200392,37.3773785,-5.9987895,6.0
5200393,37.3771905,-5.9993986,6.0
5200394,37.3777614,-5.9972507,6.0
5200395,37.3762156,-5.9965675,6.0
5200396,37.3777326,-5.9979908,6.0
5200397,37.3774523,-5.9985782,6.0
5200398,37.3779548,-5.9989248,6.0
5200399,37.3779658,-5.9966482,6.0
5200400,37.3762323,-5.996929,6.0
5200401,37.3787868,-5.9969064,6.0
5200402,37.3766656,-5.9961781,6.0
5200403,37.3774449,-5.9972061,6.0
5200404,37.3775403,-5.9991479,6.0
5200405,37.3774748,-5.9980786,6.0
5200406,37.3765641,-5.9965665,6.0
5200407,37.3777624,-5.9974532,6.0
5200408,37.3770934,-5.996569,6.0
5200409,37.3774971,-5.9974271,6.0
5200410,37.3773829,-5.9965763,6.0
5200411,37.3773401,-5.9989286,6.0
5200412,37.377029,-5.9988631,6.0
5200413,37.3767831,-5.9990151,6.0
5200414,37.3769024,-5.9987602,6.0
5200415,37.3785967,-5.9999054,6.0
5200416,37.3777174,-5.9984999,6.0
5200417,37.377904,-5.9970749,6.0
5200418,37.3772367,-5.9965717,6.0
5200419,37.3774516,-5.9969938,6.0
5200420,37.3788361,-5.9995637,6.0
5200421,37.3777085,-5.9991486,6.0
5200422,37.3780239,-5.9963314,6.0
5200423,37.3770056,-5.999261,6.0
5200424,37.3779139,-5.9993145,6.0
5200425,37.3774456,-5.9962163,6.0
5200426,37.3781259,-5.9990597,6.0
5200427,37.3785233,-5.9968286,6.0
5200428,37.3785802,-5.9992756,6.0
5200429,37.3778108,-5.9992312,6.0
5251378,37.3785521,-5.9979246,6.0
5251380,37.3786868,-5.9979856,6.0
5251383,37.3780701,-5.997876,6.0
5251384,37.3785229,-5.9982127,6.0
5251385,37.3792325,-5.9979459,6.0
5251386,37.3777281,-5.9981589,6.0
5251387,37.3792382,-5.9982808,6.0
5251388,37.3784254,-5.9979184,6.0
5251389,37.3779371,-5.9981736,6.0
5251390,37.3789771,-5.9981915,6.0
5251391,37.3789339,-5.9979575,6.0
5251392,37.3783885,-5.9981725,6.0
5251393,37.3782999,-5.9979129,6.0
5251394,37.3790709,-5.998422,6.0
5251395,37.3781823,-5.9979086,6.0
5251396,37.3786718,-5.998092,6.0
5251397,37.3790731,-5.9979399,6.0
5251398,37.3789496,-5.9983685,6.0
5251399,37.3779257,-5.9978962,6.0
5253581,37.3784712,-6.0001533,6.0
5253582,37.378382,-6.0003294,6.0
5253583,37.3775625,-6.0018256,6.0
5253584,37.3779785,-6.0010158,6.0
5253585,37.3782861,-6.000519,6.0
5253586,37.3770531,-6.0028142,6.0
5321990,37.379024,-6.0002647,6.0
5321991,37.3794148,-5.9999803,6.0
5321992,37.378876,-6.0005586,6.0
5321993,37.3787226,-6.000862,6.0
5321994,37.3793828,-5.9995445,6.0
5321995,37.3792287,-5.9998343,6.0
5323293,37.3785214,-6.001259,30.0
5323295,37.3783802,-6.0015402,30.0
5323296,37.3781047,-6.0020739,30.0
5323297,37.3779631,-6.0023503,30.0
5325900,37.3776473,-6.0029351,30.0
5325901,37.3777421,-6.0027522,30.0
5325902,37.3772651,-6.0036917,30.0
5325903,37.3774619,-6.0033,30.0
5325904,37.37756,-6.0031069,30.0
5325905,37.3773613,-6.0035008,30.0
5326164,37.3975547,-5.9246532,24.0
5326165,37.3968428,-5.9243014,24.0
5328154,37.3770416,-6.0045728,6.0
5328155,37.3764714,-6.0052564,6.0
5328156,37.3765697,-6.0050585,6.0
5328157,37.3766567,-6.0048883,6.0
5328158,37.3771087,-6.0039664,27.0
5328159,37.3769561,-6.0042728,6.0
5328160,37.3770468,-6.0041311,6.0
5328161,37.3772083,-6.0042433,6.0
5367038,37.3686606,-5.9553614,6.0
5367039,37.3693469,-5.9546211,6.0
5367040,37.3689837,-5.9554181,6.0
5367041,37.3688505,-5.9551685,6.0
5367042,37.3690851,-5.954877,6.0
5367043,37.3692302,-5.9547399,6.0
5367044,37.368784,-5.9556014,6.0
5367045,37.3683988,-5.9556392,6.0
5367046,37.3686382,-5.9557539,6.0
5367047,37.3685086,-5.9558621,6.0
5367048,37.3684957,-5.9555277,6.0
5367049,37.3694663,-5.956949,6.0
