id_via,tipo,nombre,latitud,longitud
642982468,primary,Glorieta Cuzco,37.367569,-5.9539489
642982470,primary,Glorieta Cuzco,37.3674389,-5.9539602
642983718,primary,Sin nombre,37.3512824,-5.9776307
642983720,primary,Glorieta de Letonia,37.3463172,-5.9759064
642983721,primary,Glorieta de Letonia,37.3461461,-5.9756782
642983722,primary,Glorieta de Letonia,37.3464421,-5.975216
642984981,primary,Sin nombre,37.3444265,-5.974579
642984982,primary,Avenida de Jerez,37.3452763,-5.9750127
642984985,secondary,Avenida de Finlandia,37.3439424,-5.9773816
642986365,primary,Calle Resolana,37.4036203,-5.9939893
642986366,primary,Calle Resolana,37.4033991,-5.9923941
642986367,primary,Glorieta Solidaridad y Vida,37.4074745,-5.9788684
642986368,primary,Glorieta Solidaridad y Vida,37.4075653,-5.9792318
643334678,primary,Sin nombre,37.3535065,-5.9426498
643334679,primary,Sin nombre,37.3531992,-5.942829
644804912,primary,Glorieta Solidaridad y Vida,37.4075965,-5.9791116
644830036,secondary,Sin nombre,37.4271765,-5.9867392
644830037,secondary,Calle de José Galán Merino,37.4261945,-5.9874664
645245210,primary,Glorieta de Isla Mágica,37.4052678,-5.9987587
648155257,primary,Túnel Calle Cardenal Bueno Monreal,37.3676104,-5.9879046
648155261,primary,Túnel Calle Cardenal Bueno Monreal,37.3679302,-5.9861743
658169978,primary,Avenida Montes Sierra,37.3985921,-5.9463576
658171216,primary,Sin nombre,37.3901862,-5.9590276
658171221,primary,Avenida José María Javierre,37.390026,-5.9588045
658172023,primary,Avenida Montes Sierra,37.3925384,-5.9545934
658373687,primary,Sin nombre,37.3905732,-5.9587929
658373688,primary,Sin nombre,37.3903689,-5.958604
658373689,primary,Sin nombre,37.3904143,-5.9591657
658373690,primary,Sin nombre,37.390574,-5.9590066
661779995,secondary_link,Sin nombre,37.4314593,-5.9336165
661779996,secondary,Sin nombre,37.4303165,-5.9323972
661779997,secondary,Sin nombre,37.4310684,-5.9339954
661779998,secondary_link,Sin nombre,37.4293381,-5.9316285
661779999,secondary_link,Sin nombre,37.4291249,-5.9314461
661780001,secondary,Sin nombre,37.4233754,-5.9288166
661780002,secondary_link,Sin nombre,37.4290995,-5.9315338
662216774,secondary,Carretera de La Algaba,37.4451954,-5.9954519
662216775,secondary,Carretera de La Algaba,37.4377441,-5.9921039
662216776,secondary,Carretera de La Algaba,37.4468751,-5.9963562
662216777,secondary,Carretera de La Algaba,37.4489629,-5.9974611
665832096,primary,Calle Torcuato Luca de Tena,37.362322,-5.9759096
670664244,primary,Avenida San Francisco Javier,37.3785649,-5.9747483
670664246,primary,Avenida San Francisco Javier,37.3813019,-5.9736391
671175672,secondary,Calle Antonio Bienvenida,37.3712967,-5.9973075
671175673,primary,Avenida Presidente Adolfo Suárez,37.372994,-5.9957488
671175674,secondary,Calle Antonio Bienvenida,37.3714955,-5.9973705
671175675,secondary,Calle Antonio Bienvenida,37.3710781,-5.9974334
671543185,primary,Avenida República Argentina,37.3783037,-6.0011673
671561378,secondary,Sin nombre,37.3309975,-5.9230907
671601548,primary,Avenida Flota de Indias,37.3714518,-6.0005733
671601549,primary,Avenida Flota de Indias,37.3713947,-5.9989789
671601550,primary,Avenida Flota de Indias,37.3713515,-6.000586
671639782,primary,Puente de la Barqueta,37.4040808,-5.9968817
671778906,primary,Avenida de la Paz,37.362735,-5.9611397
671991200,primary_link,Sin nombre,37.3713999,-6.0006416
671991201,primary,Avenida Flota de Indias,37.3714605,-6.0020525
674151947,primary,Sin nombre,37.3901576,-5.9587191
676609545,secondary,Sin nombre,37.3359766,-5.9327433
676609546,secondary,Sin nombre,37.3360048,-5.9326339
676609547,secondary,Sin nombre,37.3358935,-5.9325246
676609548,secondary,Sin nombre,37.3337896,-5.9278061
676609549,secondary,Sin nombre,37.3338332,-5.9276674
676609550,secondary,Sin nombre,37.3336321,-5.9275291
676609551,secondary,Sin nombre,37.3317437,-5.9241005
676609552,secondary,Sin nombre,37.3315794,-5.9239583
676609553,secondary,Sin nombre,37.3317771,-5.9243256
676609575,secondary,Glorieta Tacito,37.337033,-5.9352834
676609576,secondary,Glorieta Tacito,37.3369759,-5.9351542
676609577,secondary,Glorieta Tacito,37.33686,-5.9351346
676726535,motorway,Circunvalación de Sevilla,37.4128383,-6.0309386
676953637,primary,Calle Santa Fe,37.3756289,-6.0052547
678066806,primary,Carretera Su Eminencia,37.3642991,-5.9565298
678115886,primary,Avenida de Andalucía,37.3874347,-5.9598664
690750122,secondary,Avenida de la Buhaira,37.3856022,-5.9787707
690750123,secondary,Calle Luis Montoto,37.3871739,-5.9780966
690750124,secondary,Avenida de la Buhaira,37.3878241,-5.977775
690750125,secondary,Calle Luis Montoto,37.3871935,-5.9758619
692532451,primary,Avenida de la Palmera,37.3622286,-5.9835803
700896450,primary,Calle Cardenal Bueno Monreal,37.3688891,-5.9801089
712561436,trunk,Carretera de la Esclusa,37.3472185,-6.0026895
712561438,trunk,Carretera de la Esclusa,37.3409241,-6.0029502
712561441,trunk,Carretera de la Esclusa,37.3478549,-6.0027768
712561442,trunk,Sin nombre,37.3443169,-6.0029283
712561443,trunk,Sin nombre,37.3409975,-6.0030624
712561447,trunk,Carretera de la Esclusa,37.3531773,-6.0025129
712561449,trunk,Sin nombre,37.3514326,-6.0025112
725424704,primary,Calle Marqués de Pickman,37.381176,-5.9616322
725424705,primary,Calle Marqués de Pickman,37.3812614,-5.9627319
725435891,primary,Avenida de Andalucía,37.387495,-5.9615396
725435893,primary,Avenida de Andalucía,37.3874863,-5.9612575
725693398,primary,Calle Clemente Hidalgo,37.3812993,-5.9602002
725693399,primary,Calle Marqués de Pickman,37.3810792,-5.9603958
725694117,primary,Calle Marqués de Pickman,37.3813136,-5.9633967
730658639,secondary,Sin nombre,37.3392988,-5.9897307
730658640,secondary,Sin nombre,37.3394217,-5.9896947
730658642,secondary,Sin nombre,37.342024,-5.9844921
730658643,secondary,Sin nombre,37.340238,-5.9863569
730658644,secondary,Sin nombre,37.3394816,-5.9885957
730658645,secondary,Sin nombre,37.3397011,-5.9872736
735416242,motorway_link,Sin nombre,37.3421051,-5.9808277
749328479,secondary,Sin nombre,37.3756578,-5.944726
749328480,secondary,Sin nombre,37.3757222,-5.9448521
749328481,secondary,Sin nombre,37.3757171,-5.9446296
749328482,secondary,Sin nombre,37.3757734,-5.9446565
752915303,motorway_link,Sin nombre,37.3411682,-5.9843132
757246683,motorway_link,Sin nombre,37.3548847,-6.0047441
760742383,primary_link,Sin nombre,37.4035244,-5.9875422
760949348,secondary,Calle Samaniego,37.3971598,-5.9754826
761020942,secondary,Calle Samaniego,37.3943599,-5.9724113
761145197,secondary,Calle Samaniego,37.3934188,-5.9712316
761149063,secondary,Calle Pablo Picasso,37.389939,-5.9754218
761149064,secondary,Calle Pablo Picasso,37.3892053,-5.9765398
761149066,primary,Avenida José Laguillo,37.3907437,-5.9765809
761149067,primary,Calle José Laguillo,37.3915164,-5.9777382
761149068,primary,Calle José Laguillo,37.3900461,-5.9754029
761149069,primary,Calle José Laguillo,37.3902231,-5.9753409
761271400,secondary,Calle Doctor Miguel Rios Sarmiento,37.3995561,-5.9314718
761271401,secondary,Calle Doctor Miguel Rios Sarmiento,37.3995122,-5.9315278
761301517,secondary,Sin nombre,37.4032092,-5.9585479
761301518,secondary,Sin nombre,37.402856,-5.9586426
761574722,secondary_link,Sin nombre,37.4146121,-5.9937297
761574723,secondary,Avenida Álvaro Alonso Barba,37.4145671,-5.9940623
762539894,motorway,Circunvalación de Sevilla,37.3945496,-6.0253695
762539895,motorway,Circunvalación de Sevilla,37.3942216,-6.0253783
762539896,motorway,Circunvalación de Sevilla,37.3914503,-6.0264204
762539897,motorway,Circunvalación de Sevilla,37.3945983,-6.0255306
762543148,motorway_link,Sin nombre,37.3895045,-6.0230073
762543149,motorway,Autovía del Quinto Centenario,37.38946,-6.0230363
764290415,motorway,Circunvalación de Sevilla,37.3434326,-5.9864527
764290416,motorway,Circunvalación de Sevilla,37.3425153,-5.9851599
764565401,motorway,Autovía del Sur,37.3387864,-5.9838313
764565402,motorway_link,Sin nombre,37.3387961,-5.9838757
765497442,primary_link,Sin nombre,37.3716821,-6.0042094
765497443,primary_link,Sin nombre,37.3714214,-6.0042465
765497444,primary_link,Sin nombre,37.3713348,-6.0033916
765497445,primary_link,Sin nombre,37.3715654,-6.0033749
765497447,primary,Sin nombre,37.3747632,-5.9939604
765519517,secondary_link,Sin nombre,37.3665056,-5.9715847
766164300,primary,Avenida de Llanes,37.4032113,-5.9710581
766164301,secondary,Calle Carretera de Carmona,37.4025199,-5.970453
766633672,secondary,Sin nombre,37.4274495,-5.9868388
768084299,secondary_link,Sin nombre,37.3408819,-5.9860947
768085152,motorway_link,Sin nombre,37.340931,-5.9832193
772689025,secondary,Calle Cardenal Ilundáin,37.3652062,-5.9797627
772689032,primary,Glorieta de las Cigarreras,37.3747556,-5.9947602
772689033,secondary,Sin nombre,37.3747774,-5.9950719
780953379,primary,Calle Torneo,37.3917824,-6.0031937
785852796,secondary,Calle Poto,37.4506377,-5.9462043
785852797,secondary,Carretera de Sevilla a Los Rosales,37.4475002,-5.9570785
786019233,secondary,Calle Génova,37.380428,-5.9992102
807531842,primary_link,Sin nombre,37.3947426,-6.0029458
807531843,primary,Calle Torneo,37.3947829,-6.0031427
807531845,primary,Calle Torneo,37.3938258,-6.0036242
807531846,primary,Calle Torneo,37.3948162,-6.0032906
807531847,primary_link,Sin nombre,37.394882,-6.0031631
807531848,primary,Calle Torneo,37.3953681,-6.0027279
807531849,secondary,Calle Torneo,37.3949693,-6.0028392
814351068,primary,Calle Arjona,37.3879809,-6.0018301
860297531,secondary,Avenida Moliní,37.3693861,-5.9889266
860297532,secondary,Avenida Moliní,37.3693061,-5.9881591
860297533,secondary,Avenida Moliní,37.3693191,-5.988435
863551497,motorway,Circunvalación de Sevilla,37.3935958,-6.0256181
871584212,primary,Calle Doctor Pedro de Castro,37.376619,-5.9793808
871584213,primary,Calle Doctor Pedro de Castro,37.3768106,-5.979947
871584215,primary,Avenida de Portugal,37.3779557,-5.9839825
871584226,primary,Avenida de Portugal,37.3781726,-5.984827
882552935,motorway_link,Sin nombre,37.3887535,-6.0253313
886212956,primary,Glorieta de Letonia,37.3465133,-5.9758625
890675826,primary,Sin nombre,37.3867574,-5.9499185
890675827,primary,Sin nombre,37.3869181,-5.9504244
890675828,primary,Avenida de Andalucía,37.3868249,-5.9500059
890675829,primary,Avenida de Andalucía,37.3874689,-5.9606947
890675830,primary,Avenida de Andalucía,37.3872407,-5.9547555
890744300,primary,Avenida República Argentina,37.3790691,-5.9996829
890744301,primary,Plaza Alcalde Sánchez Monteseirín,37.3907044,-6.0097973
890744302,primary,Calle López de Gomara,37.3783575,-6.007449
890744306,primary,Sin nombre,37.3804655,-6.0090831
890744308,primary,Paseo de Cristóbal Colón,37.3834343,-5.9969051
891040096,primary,Glorieta Rafael Gordillo,37.4000551,-5.9626912
891040097,primary,Avenida Kansas City,37.4006909,-5.9616342
891423937,primary,Paseo de las Delicias,37.3776779,-5.9928457
891841345,primary,Calle Recaredo,37.39291,-5.9840229
892407185,secondary,Glorieta Bebés Robados,37.3551924,-5.9826454
892407187,primary,Avenida Ramón y Cajal,37.3766503,-5.9732771
892407196,primary,Sin nombre,37.3864289,-5.9437535
892407197,primary,Avenida de Andalucía,37.3864736,-5.9434542
892407198,primary,Sin nombre,37.3865505,-5.943795
892407199,primary,Sin nombre,37.3867393,-5.9503474
892407200,primary,Sin nombre,37.3442717,-5.9746295
892407203,primary,Avenida de El Cid,37.3808279,-5.9884514
892407204,primary,Avenida de Jerez,37.3478698,-5.9760313
892407207,primary,Glorieta de Letonia,37.3461086,-5.9754008
892407210,secondary,Calle de José Galán Merino,37.4234319,-5.9877493
892407212,primary,Calle Amador de Los Ríos,37.3884482,-5.9829817
892407213,secondary,Calle Luis Montoto,37.388405,-5.982704
892407214,secondary,Calle Luis Montoto,37.3882999,-5.9825115
892407215,primary,Calle La Florida,37.387861,-5.9848221
892432973,secondary,Avenida de la Borbolla,37.3778865,-5.983894
892432975,primary,Glorieta Rafael Gordillo,37.4000039,-5.9621607
893087115,primary,Glorieta de Letonia,37.3462272,-5.975252
893087116,primary,Calle San Juan de Ribera,37.4040691,-5.9871285
893655077,primary,Calle María Auxiliadora,37.3943538,-5.9835599
893655078,primary,Avenida de San Lázaro,37.4073639,-5.9828917
893655079,primary,Calle Sor Francisca Dorotea,37.4072617,-5.9825442
893655080,primary,Carretera de Su Eminencia,37.3568189,-5.9769528
893655081,primary,Carretera de Su Eminencia,37.3569555,-5.9778601
893655082,primary,Glorieta Doctor Muñoz Cariñanos,37.3562718,-5.9798215
893655083,primary_link,Sin nombre,37.3564197,-5.975129
893655084,primary,Carretera de Su Eminencia,37.3565347,-5.9758252
893655086,primary,Carretera de Su Eminencia,37.356161,-5.9746137
893655088,primary,Paseo de Cristóbal Colón,37.3850342,-5.9987004
893655089,primary,Glorieta Julián Besteiros,37.3916203,-5.9784391
893655090,primary,Glorieta Julián Besteiros,37.3916349,-5.9780784
893655091,primary,Calle José Laguillo,37.3901758,-5.9755772
893655092,secondary,Calle Juan Antonio Cavestany,37.3917363,-5.9782316
893655093,primary,Glorieta Julián Besteiros,37.3915734,-5.9782711
893655094,secondary,Calle Luis Montoto,37.388024,-5.9822027
893911173,secondary,Calle Arroyo,37.3941725,-5.9819187
893911174,secondary,Glorieta Rafael Torres,37.3941397,-5.9818469
893911177,primary,Glorieta Julián Besteiros,37.3918689,-5.9784385
893911178,primary,Glorieta Julián Besteiros,37.3917246,-5.9784915
894268679,secondary,Calle Luis Montoto,37.3890085,-5.9840243
894268683,primary,Avenida Expo´92,37.3901817,-6.0078306
897170282,secondary,Carretera de Sevilla a La Puebla del Río,37.3497504,-6.0262214
904300889,primary,Avenida de Eduardo Dato,37.384134,-5.9799626
905079801,primary,A-376 Autovía Sevilla - Utrera,37.3544793,-5.9463269
905079802,primary,A-376 Autovía Sevilla - Utrera,37.355188,-5.9477792
907498557,primary,Gran Plaza,37.3812291,-5.9659837
907498558,secondary,Avenida de la Ciudad Jardin,37.3811197,-5.9659293
907498559,secondary,Avenida de la Ciudad Jardin,37.3810914,-5.9658159
908360097,primary,Calle Marqués de Paradas,37.3889895,-6.000794
908360098,primary,Gran Plaza,37.3812064,-5.9658647
908360099,primary,Gran Plaza,37.3812114,-5.9657297
908827587,primary,Glorieta Doctor Muñoz Cariñanos,37.3560827,-5.9802279
917979386,secondary,Glorieta Avión Saeta,37.3676162,-5.9978225
928129785,secondary,Sin nombre,37.3667989,-5.945101
928131456,primary_link,Sin nombre,37.3572117,-5.9502192
928131457,primary_link,Sin nombre,37.3564403,-5.9520201
943259725,motorway_link,Sin nombre,37.3420838,-5.9848481
943259726,motorway_link,Sin nombre,37.3399043,-5.9839356
964509386,primary,Ronda de Pío XII,37.4061325,-5.9765022
965341553,secondary,Calle Carretera de Carmona,37.4006253,-5.9759901
970748390,motorway_link,Sin nombre,37.358962,-6.0065074
970748391,motorway_link,Sin nombre,37.3578257,-6.0059718
970750479,motorway_link,Sin nombre,37.3610224,-6.0076516
970750480,trunk_link,Sin nombre,37.3547377,-6.0026735
970750481,trunk_link,Sin nombre,37.3542519,-6.0026408
975953414,primary,Glorieta Víctimas de Terrorismo,37.3730253,-5.9734779
976270091,secondary,Calle Carretera de Carmona,37.3974208,-5.9813924
976270092,primary,Ronda de Capuchinos,37.3996133,-5.9834916
976891841,primary,Avenida Menéndez Pelayo,37.3877818,-5.9849965
976891842,primary,Avenida Alcalde Manuel de Valle,37.4085687,-5.9708099
976891843,primary,Calle Manuel Villalobos,37.4071669,-5.9825379
977498170,primary,Glorieta Doña María de las Mercedes de Borbón y Orleans,37.3795443,-5.9828392
977498172,primary,A-376 Autovía Sevilla - Utrera,37.3478866,-5.9376536
977498176,primary,A-376 Autovía Sevilla - Utrera,37.3441033,-5.9321352
987366116,secondary,A-376 Autovía Sevilla - Utrera,37.3365445,-5.9202863
987366117,secondary,Sin nombre,37.3364283,-5.9206443
1012582192,motorway_link,Sin nombre,37.4244416,-5.9052923
1019254305,primary,Sin nombre,37.399024,-5.9687705
1022485707,primary,Avenida Alcalde Manuel del Valle,37.3991946,-5.9688848
1022485708,primary,Avenida Alcalde Manuel del Valle,37.3992379,-5.9688342
1022485710,primary,Avenida Alcalde Manuel del Valle,37.3990314,-5.9686376
1022485711,primary,Avenida Alcalde Manuel del Valle,37.3989965,-5.968695
1038870690,primary,Calle Enramadilla,37.3783404,-5.9780745
1039704147,motorway_link,Sin nombre,37.390238,-6.029107
1039705527,motorway_link,Sin nombre,37.3892222,-6.0302445
1044163467,primary,Avenida Ramón y Cajal,37.3770618,-5.9747156
1044163468,primary,Avenida de Diego Martínez Barrio,37.3766039,-5.9751151
1044163469,primary,Avenida de Diego Martínez Barrio,37.3766132,-5.9754363
1047729394,motorway_link,Sin nombre,37.3900095,-6.0301607
1056895529,primary,Calle Santa Fe,37.3737181,-6.0037604
1075427003,motorway_link,Sin nombre,37.3883907,-6.027848
1075427004,motorway_link,Sin nombre,37.3865758,-6.0268124
1078874361,motorway_link,Sin nombre,37.3900347,-6.0293539
1086372847,secondary_link,Sin nombre,37.4030332,-5.9647757
1086372848,secondary,Calle Carretera de Carmona,37.4029131,-5.9642605
1086372850,secondary,Sin nombre,37.4027016,-5.9640823
1086372851,secondary,Sin nombre,37.4027642,-5.9643245
1086372854,secondary,Sin nombre,37.4027617,-5.9636731
1086372855,secondary,Sin nombre,37.4030853,-5.9637977
1086372856,secondary,Sin nombre,37.4030066,-5.9636298
1086372857,secondary,Calle Carretera de Carmona,37.40283,-5.9632606
1086372858,secondary,Carretera de Carmona,37.4029116,-5.9603461
1086372859,secondary,Sin nombre,37.4029861,-5.9603706
1086372860,primary,Avenida Kansas City,37.4030278,-5.9587312
1086372861,secondary,Carretera de Carmona,37.4030834,-5.9593085
1086372862,secondary,Sin nombre,37.4031783,-5.9584373
1086372863,primary,Avenida Kansas City,37.4042633,-5.9569736
1086372864,primary,Avenida Kansas City,37.4032729,-5.9584179
1087973027,primary,Avenida de Eduardo Dato,37.3823573,-5.9705942
1088799298,motorway_link,Sin nombre,37.4137516,-5.9320135
1088799299,motorway_link,Sin nombre,37.407872,-5.950349
1092074152,primary,Carretera de Sevilla a Utrera,37.3591326,-5.9548494
1092074153,motorway,A-4 Sevilla - Cádiz,37.3330952,-5.9853159
1092074155,motorway,Sin nombre,37.3420107,-5.9796705
1092074156,motorway,Sin nombre,37.3407916,-5.9781361
1092074157,motorway,Circunvalación de Sevilla,37.3404651,-5.9765331
1092100495,motorway_link,Sin nombre,37.3431212,-5.9863171
1092100498,motorway,Circunvalación de Sevilla,37.3406385,-5.9725002
1092100499,motorway,Circunvalación de Sevilla,37.3403057,-5.9740446
1092100500,motorway,Circunvalación de Sevilla,37.3415825,-5.982976
1092100502,motorway_link,Sin nombre,37.3421525,-5.9849294
1092100503,motorway_link,Sin nombre,37.3409527,-5.9832776
1092100504,motorway_link,Sin nombre,37.3413601,-5.9836995
1092100505,motorway,Circunvalación de Sevilla,37.3631031,-6.0099826
1092100507,motorway,Circunvalación de Sevilla,37.3605382,-6.0067287
1092100508,motorway,Circunvalación de Sevilla,37.357242,-6.0028392
1092109661,motorway_link,Sin nombre,37.4002879,-5.9463047
1092109664,primary,Avenida Alcalde Luis Uruñuela,37.4000137,-5.9449091
1092109666,primary,Avenida Alcalde Luis Uruñuela,37.3992645,-5.945447
1092109667,primary,Avenida Alcalde Luis Uruñuela,37.3999197,-5.9447748
1092835700,motorway_link,Sin nombre,37.3895947,-5.9420981
1092835705,trunk_link,Sin nombre,37.3867918,-5.9356482
1092835707,motorway,Circunvalación de Sevilla,37.3814805,-5.9422957
1095188405,motorway,Autovía del Quinto Centenario,37.3900165,-6.0291762
1104336094,primary_link,Sin nombre,37.3691237,-5.9782443
1105850727,secondary,Avenida de la Borbolla,37.375659,-5.984813
1105853441,secondary,Avenida de la Borbolla,37.3771318,-5.9842531
1105853442,secondary,Avenida de la Borbolla,37.3773721,-5.9841339
1107386907,secondary,Avenida de Europa,37.333361,-5.926951
1108261376,primary,Sin nombre,37.3454204,-5.949058
1108261377,primary,Sin nombre,37.3456757,-5.9489695
1108873912,primary,Avenida de Portugal,37.3790494,-5.9886587
1108873914,primary,Glorieta Plus Ultra,37.3574874,-5.9808294
1108873915,primary,Glorieta Plus Ultra,37.3563426,-5.9802621
1108873931,primary,Glorieta de Letonia,37.3466399,-5.9757191
1109164668,primary,Sin nombre,37.3609013,-5.9589758
1109164669,primary_link,Sin nombre,37.3607206,-5.9589809
1109164670,primary,Avenida de la Paz,37.360698,-5.9584617
1109164671,primary,Carretera de Su Eminencia,37.3607508,-5.9591763
1109164683,primary,A-376 Autovía Sevilla - Utrera,37.3435872,-5.931665
1109164684,motorway,A-376 Autovía Sevilla - Utrera,37.3394904,-5.9260316
1109164705,secondary,Sin nombre,37.3320292,-5.9361157
1109164706,secondary,Sin nombre,37.3318584,-5.9360092
1109164707,secondary,Sin nombre,37.3321742,-5.9359491
1109164708,secondary,Glorieta Tacito,37.3367549,-5.9353266
1110434739,secondary,Glorieta Tacito,37.3367679,-5.9351973
1110434743,secondary,Sin nombre,37.336321,-5.9205458
1110434744,secondary,Sin nombre,37.3364276,-5.9204368
1110434745,motorway,A-376 Autovía Sevilla - Utrera,37.3368215,-5.9230498
1110434750,primary,Sin nombre,37.361063,-5.9594417
1110434751,primary,Sin nombre,37.3535123,-5.9428067
1110434753,primary,A-376 Autovía Sevilla - Utrera,37.3546136,-5.9463684
1110435394,primary,Carretera de Su Eminencia,37.3568554,-5.9801024
1110456073,primary,Avenida Ramón Carande,37.3772797,-5.9792246
1110456074,primary,Calle Enramadilla,37.3786157,-5.9788061
1110456075,primary,Calle Doctor Pedro de Castro,37.3766942,-5.9795502
1110456076,primary,A-376 Autovía Sevilla - Utrera,37.3576927,-5.9527501
1110456090,secondary,Sin nombre,37.3337595,-5.9275279
1110456091,secondary,Sin nombre,37.3316333,-5.924326
1110456095,secondary,Avenida Montequinto,37.3331981,-5.9357598
1121908323,secondary,Avenida Pablo Iglesias,37.3952182,-5.9738995
1121908324,secondary,Avenida Pablo Iglesias,37.3936043,-5.9759483
1121990627,secondary,Calle Iguazú,37.3559263,-5.9802962
1121990629,secondary,Calle Iguazú,37.3558917,-5.980274
1121990630,primary,Carretera de Su Eminencia,37.3562754,-5.9796172
1121990631,primary,Carretera de Su Eminencia,37.3562062,-5.9795651
1121990632,primary,Glorieta Doctor Muñoz Cariñanos,37.3561721,-5.9796689
1126860943,primary,A-376 Autovía Sevilla - Utrera,37.3454819,-5.9341631
1126860944,primary,A-376 Autovía Sevilla - Utrera,37.3440062,-5.9322638
1135499766,primary,Avenida Montes Sierra,37.3978068,-5.947221
1137958432,secondary,Acceso a Sevilla desde la SE-30 por el Puente del Alamillo,37.4134749,-6.0037523
1138018281,primary,Avenida Carlos III,37.397778,-6.0119753
1138018282,primary,Avenida Carlos III,37.4009171,-6.0111317
1138018283,primary,Avenida Carlos III,37.3970116,-6.0123332
1138018306,primary,Avenida Carlos III,37.3960505,-6.0124419
1138018310,primary,Avenida Carlos III,37.3948549,-6.0129113
1138018313,primary,Avenida Carlos III,37.3960742,-6.0125829
1146578553,primary,Sin nombre,37.3439334,-5.9740972
1147957971,trunk,Sin nombre,37.3515646,-6.0024899
1147957972,trunk,Sin nombre,37.3530207,-6.0024209
1147957973,trunk,Carretera de la Esclusa,37.3513608,-6.0025233
1147957976,trunk,Carretera de la Esclusa,37.3515141,-6.002604
1147957978,trunk,Carretera de la Esclusa,37.3544026,-6.0024663
1147957979,trunk,Sin nombre,37.3545404,-6.0023589
1147957980,trunk,Carretera de la Esclusa,37.3575101,-6.0022356
1147957981,trunk,Sin nombre,37.3544391,-6.0023632
1147957986,trunk,Carretera de la Esclusa,37.3422893,-6.0029262
1147957988,trunk,Sin nombre,37.3423696,-6.0030328
1147957989,trunk,Sin nombre,37.3420561,-6.0030408
1147957990,trunk,Carretera de la Esclusa,37.3420122,-6.0029143
1147957991,trunk,Carretera de la Esclusa,37.3427284,-6.0028897
1147957992,trunk,Sin nombre,37.3427323,-6.0029914
1147957993,trunk,Carretera de la Esclusa,37.3397825,-6.003008
1147957994,trunk,Sin nombre,37.3396707,-6.0031437
1147957995,trunk_link,Sin nombre,37.3397937,-6.0030609
1147957999,trunk,Carretera de la Esclusa,37.3393961,-6.0030372
1147958000,trunk,Carretera de la Esclusa,37.3388562,-6.0030705
1147958001,trunk_link,Sin nombre,37.3393295,-6.0030972
1147958002,trunk,Sin nombre,37.3392066,-6.0031799
1149475052,secondary,Calle Antonio Bienvenida,37.3686036,-5.9974383
1149865780,trunk,Carretera Gijón a Puerto de Sevilla,37.3774162,-6.0145355
1149942713,trunk,Carretera Gijón a Puerto de Sevilla,37.3793494,-6.0144118
1150103124,primary,Avenida del Cristo de la Expiración,37.3902719,-6.0073012
1156001077,primary,Avenida de Hytasa,37.372479,-5.9630383
1156001078,primary,Avenida de Hytasa,37.3726413,-5.9632864
1157114728,primary,Glorieta del Bizco Amate,37.3734997,-5.9646199
1157114729,primary,Glorieta del Bizco Amate,37.3732929,-5.964623
1157114730,primary_link,Avenida de Hytasa,37.3731697,-5.9641135
1157114732,primary,Glorieta del Bizco Amate,37.3732456,-5.9643874
1157114733,primary,Glorieta del Bizco Amate,37.3735067,-5.964324
1157114734,primary,Glorieta del Bizco Amate,37.3733105,-5.9643239
1157114735,primary,Glorieta del Bizco Amate,37.3733787,-5.964263
1157114736,primary_link,Avenida Ramón y Cajal,37.3736673,-5.9648543
1157650816,primary,Avenida Doctor Fedriani,37.407044,-5.9855517
1157986710,trunk,Ronda Norte de Sevilla,37.4238843,-5.9492889
1157986711,trunk_link,Sin nombre,37.4240901,-5.9581461
1157986712,trunk_link,Sin nombre,37.4241568,-5.9578826
1157986714,trunk,Ronda Norte de Sevilla,37.4235137,-5.9513847
1157986716,trunk_link,Sin nombre,37.4240674,-5.9582381
1158446376,trunk,Ronda Norte de Sevilla,37.4242818,-5.9586005
1158446377,trunk,Ronda Norte de Sevilla,37.4244177,-5.9597054
1158446378,trunk,Ronda Norte de Sevilla,37.4242646,-5.9572586
1158446379,trunk,Ronda Norte de Sevilla,37.4241847,-5.9560293
1158446380,trunk,Ronda Norte de Sevilla,37.4222447,-5.9471514
1158446381,trunk,Ronda Norte de Sevilla,37.4214699,-5.9467716
1158446382,trunk,Ronda Norte de Sevilla,37.4229925,-5.9476318
1158446383,trunk,Ronda Norte de Sevilla,37.4241139,-5.9543303
1159157907,primary,Glorieta del Bizco Amate,37.3735763,-5.964501
1159157908,primary,Glorieta del Bizco Amate,37.3734185,-5.9642658
1159157909,primary,Glorieta del Bizco Amate,37.3735693,-5.9644205
1159157910,primary,Glorieta del Bizco Amate,37.3733862,-5.964695
1160122273,secondary,Calle Carretera de Carmona,37.4029953,-5.9689617
1160122274,primary,Avenida Alcalde Manuel de Valle,37.4030597,-5.9690655
1160125533,primary,Paseo de Cristóbal Colón,37.3865593,-6.0003959
1160125534,primary,Paseo de Cristóbal Colón,37.3867299,-6.0005951
1165154173,primary,Glorieta Operación Clavel,37.3967257,-5.9663305
1165154434,primary,Glorieta Operación Clavel,37.3971938,-5.9661556
1167340930,primary,Sin nombre,37.3991979,-5.9687145
1167340931,primary,Sin nombre,37.3990551,-5.9686908
1167340932,primary,Sin nombre,37.3990994,-5.9688575
1167340933,primary,Sin nombre,37.3990566,-5.9688239
1167340934,primary,Sin nombre,37.3991568,-5.9688092
1167340935,primary,Sin nombre,37.3992011,-5.968746
1167340936,primary,Sin nombre,37.3991055,-5.9686321
